image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.5266918540000916,0.383240282535553,0.0,0.0,0.5222458839416504,0.4690658450126648,0.5925418138504028,0.44632965326309204,0.5117524266242981,0.580966055393219,0.6395072937011719,0.5068748593330383,0.4878552556037903,0.6631267070770264,0.5891968011856079,0.54487544298172,0.526759684085846,0.7152975797653198,0.5691937208175659,0.7004991769790649,0.5164695382118225,0.9017935395240784,0.549591064453125,0.9086064696311951,0.0,0.0,0.0,0.0
