image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095618784427643,0.6269172430038452,0.20820479094982147,0.7471113204956055,0.342791885137558,0.7604110240936279,0.0,0.0,0.4089788496494293,0.9193139672279358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095618784427643,0.6269172430038452,0.20820479094982147,0.7471113204956055,0.342791885137558,0.7604110240936279,0.0,0.0,0.4089788496494293,0.9193139672279358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095618784427643,0.6269172430038452,0.20820479094982147,0.7471113204956055,0.342791885137558,0.7604110240936279,0.0,0.0,0.4089788496494293,0.9193139672279358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33357852697372437,0.509907603263855,0.25807636976242065,0.6323720812797546,0.3612232506275177,0.6260892152786255,0.24642762541770935,0.7829921245574951,0.41705387830734253,0.7646224498748779,0.0,0.0,0.45189908146858215,0.8618415594100952,0.28627076745033264,0.9255723357200623,0.35489019751548767,0.9232036471366882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33357852697372437,0.509907603263855,0.25807636976242065,0.6323720812797546,0.3612232506275177,0.6260892152786255,0.24642762541770935,0.7829921245574951,0.41705387830734253,0.7646224498748779,0.0,0.0,0.45189908146858215,0.8618415594100952,0.28627076745033264,0.9255723357200623,0.35489019751548767,0.9232036471366882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34673523902893066,0.4845893383026123,0.26766452193260193,0.6011718511581421,0.3691321015357971,0.5979467034339905,0.2484455555677414,0.7373634576797485,0.4176296293735504,0.7279856204986572,0.0,0.0,0.4493750333786011,0.8239169120788574,0.2961777448654175,0.9005661010742188,0.3632552921772003,0.900691032409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34673523902893066,0.4845893383026123,0.26766452193260193,0.6011718511581421,0.3691321015357971,0.5979467034339905,0.2484455555677414,0.7373634576797485,0.4176296293735504,0.7279856204986572,0.0,0.0,0.4493750333786011,0.8239169120788574,0.2961777448654175,0.9005661010742188,0.3632552921772003,0.900691032409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34673523902893066,0.4845893383026123,0.26766452193260193,0.6011718511581421,0.3691321015357971,0.5979467034339905,0.2484455555677414,0.7373634576797485,0.4176296293735504,0.7279856204986572,0.0,0.0,0.4493750333786011,0.8239169120788574,0.2961777448654175,0.9005661010742188,0.3632552921772003,0.900691032409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569833040237427,0.46152231097221375,0.28757867217063904,0.569265604019165,0.37335166335105896,0.5689467787742615,0.2622414231300354,0.6955095529556274,0.4202228784561157,0.6931172013282776,0.0,0.0,0.44860994815826416,0.8031047582626343,0.3186613619327545,0.8689693212509155,0.3744520843029022,0.8712139129638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569833040237427,0.46152231097221375,0.28757867217063904,0.569265604019165,0.37335166335105896,0.5689467787742615,0.2622414231300354,0.6955095529556274,0.4202228784561157,0.6931172013282776,0.0,0.0,0.44860994815826416,0.8031047582626343,0.3186613619327545,0.8689693212509155,0.3744520843029022,0.8712139129638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37187114357948303,0.4484361708164215,0.3179643452167511,0.5436136722564697,0.3791477382183075,0.5482006669044495,0.33273518085479736,0.681342601776123,0.41476884484291077,0.6813763976097107,0.0,0.0,0.44898727536201477,0.7872138023376465,0.3347049951553345,0.8381912112236023,0.3741717040538788,0.8420756459236145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37187114357948303,0.4484361708164215,0.3179643452167511,0.5436136722564697,0.3791477382183075,0.5482006669044495,0.33273518085479736,0.681342601776123,0.41476884484291077,0.6813763976097107,0.0,0.0,0.44898727536201477,0.7872138023376465,0.3347049951553345,0.8381912112236023,0.3741717040538788,0.8420756459236145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_12.jpg,0.5069404244422913,0.40484485030174255,0.0,0.0,0.49611708521842957,0.3906548023223877,0.0,0.0,0.46096915006637573,0.40359896421432495,0.4976751506328583,0.5044941902160645,0.4219188094139099,0.5001267790794373,0.5142539143562317,0.64556485414505,0.3973548114299774,0.6310974359512329,0.5153692960739136,0.7631281018257141,0.40098676085472107,0.7589291334152222,0.47640421986579895,0.7619518637657166,0.4283718168735504,0.7649709582328796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_13.jpg,0.5069404244422913,0.40484485030174255,0.0,0.0,0.49611708521842957,0.3906548023223877,0.0,0.0,0.46096915006637573,0.40359896421432495,0.4976751506328583,0.5044941902160645,0.4219188094139099,0.5001267790794373,0.5142539143562317,0.64556485414505,0.3973548114299774,0.6310974359512329,0.5153692960739136,0.7631281018257141,0.40098676085472107,0.7589291334152222,0.47640421986579895,0.7619518637657166,0.4283718168735504,0.7649709582328796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_14.jpg,0.5069404244422913,0.40484485030174255,0.0,0.0,0.49611708521842957,0.3906548023223877,0.0,0.0,0.46096915006637573,0.40359896421432495,0.4976751506328583,0.5044941902160645,0.4219188094139099,0.5001267790794373,0.5142539143562317,0.64556485414505,0.3973548114299774,0.6310974359512329,0.5153692960739136,0.7631281018257141,0.40098676085472107,0.7589291334152222,0.47640421986579895,0.7619518637657166,0.4283718168735504,0.7649709582328796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_15.jpg,0.7678328156471252,0.09634283185005188,0.7761971354484558,0.08493119478225708,0.7675291895866394,0.08107279986143112,0.8013535737991333,0.08801370114088058,0.0,0.0,0.825976550579071,0.1730702817440033,0.7609384059906006,0.13110461831092834,0.8217840790748596,0.2637847661972046,0.7317731976509094,0.1765497475862503,0.780627965927124,0.2434840202331543,0.7598335146903992,0.20345069468021393,0.7955284714698792,0.35154473781585693,0.7539377808570862,0.3274022936820984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_16.jpg,0.7678328156471252,0.09634283185005188,0.7761971354484558,0.08493119478225708,0.7675291895866394,0.08107279986143112,0.8013535737991333,0.08801370114088058,0.0,0.0,0.825976550579071,0.1730702817440033,0.7609384059906006,0.13110461831092834,0.8217840790748596,0.2637847661972046,0.7317731976509094,0.1765497475862503,0.780627965927124,0.2434840202331543,0.7598335146903992,0.20345069468021393,0.7955284714698792,0.35154473781585693,0.7539377808570862,0.3274022936820984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_17.jpg,0.7655834555625916,0.09597653150558472,0.7742013335227966,0.08539886772632599,0.7647862434387207,0.0803428366780281,0.7976937890052795,0.08503851294517517,0.0,0.0,0.8194357752799988,0.15838225185871124,0.7516636252403259,0.11505349725484848,0.8193864226341248,0.24651390314102173,0.7232543230056763,0.15596897900104523,0.7842308282852173,0.24378736317157745,0.7551825046539307,0.18130095303058624,0.7903023362159729,0.33991190791130066,0.7461323738098145,0.3176997900009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_18.jpg,0.7655834555625916,0.09597653150558472,0.7742013335227966,0.08539886772632599,0.7647862434387207,0.0803428366780281,0.7976937890052795,0.08503851294517517,0.0,0.0,0.8194357752799988,0.15838225185871124,0.7516636252403259,0.11505349725484848,0.8193864226341248,0.24651390314102173,0.7232543230056763,0.15596897900104523,0.7842308282852173,0.24378736317157745,0.7551825046539307,0.18130095303058624,0.7903023362159729,0.33991190791130066,0.7461323738098145,0.3176997900009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_19.jpg,0.7655834555625916,0.09597653150558472,0.7742013335227966,0.08539886772632599,0.7647862434387207,0.0803428366780281,0.7976937890052795,0.08503851294517517,0.0,0.0,0.8194357752799988,0.15838225185871124,0.7516636252403259,0.11505349725484848,0.8193864226341248,0.24651390314102173,0.7232543230056763,0.15596897900104523,0.7842308282852173,0.24378736317157745,0.7551825046539307,0.18130095303058624,0.7903023362159729,0.33991190791130066,0.7461323738098145,0.3176997900009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_20.jpg,0.7627683877944946,0.08818742632865906,0.7722285389900208,0.0784468725323677,0.7618414759635925,0.07438454777002335,0.7939079403877258,0.08282370865345001,0.0,0.0,0.8138036131858826,0.15227320790290833,0.7500470876693726,0.11445621401071548,0.8296011090278625,0.25823068618774414,0.7234184145927429,0.16675947606563568,0.7789579033851624,0.2455124706029892,0.7564675807952881,0.1839776486158371,0.7853955626487732,0.3373357653617859,0.7408975958824158,0.31745055317878723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_21.jpg,0.7627683877944946,0.08818742632865906,0.7722285389900208,0.0784468725323677,0.7618414759635925,0.07438454777002335,0.7939079403877258,0.08282370865345001,0.0,0.0,0.8138036131858826,0.15227320790290833,0.7500470876693726,0.11445621401071548,0.8296011090278625,0.25823068618774414,0.7234184145927429,0.16675947606563568,0.7789579033851624,0.2455124706029892,0.7564675807952881,0.1839776486158371,0.7853955626487732,0.3373357653617859,0.7408975958824158,0.31745055317878723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_22.jpg,0.7607297301292419,0.08558225631713867,0.7690786123275757,0.07610088586807251,0.7602565288543701,0.07124557346105576,0.7923126816749573,0.07957764714956284,0.0,0.0,0.8176975250244141,0.15201200544834137,0.7470768690109253,0.11506224423646927,0.8199407458305359,0.24264760315418243,0.723542332649231,0.1656951606273651,0.7729475498199463,0.24242840707302094,0.7560171484947205,0.18255378305912018,0.7835978865623474,0.3299436569213867,0.7365290522575378,0.30911150574684143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_23.jpg,0.7607297301292419,0.08558225631713867,0.7690786123275757,0.07610088586807251,0.7602565288543701,0.07124557346105576,0.7923126816749573,0.07957764714956284,0.0,0.0,0.8176975250244141,0.15201200544834137,0.7470768690109253,0.11506224423646927,0.8199407458305359,0.24264760315418243,0.723542332649231,0.1656951606273651,0.7729475498199463,0.24242840707302094,0.7560171484947205,0.18255378305912018,0.7835978865623474,0.3299436569213867,0.7365290522575378,0.30911150574684143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_24.jpg,0.759167492389679,0.08181903511285782,0.767526388168335,0.0719166174530983,0.7584259510040283,0.06793048232793808,0.7911055684089661,0.07626290619373322,0.0,0.0,0.81718510389328,0.15051664412021637,0.7466426491737366,0.11673029512166977,0.8213199973106384,0.24113349616527557,0.7238511443138123,0.16752758622169495,0.7723644375801086,0.24037271738052368,0.7545596957206726,0.18128658831119537,0.783473551273346,0.32974180579185486,0.7366988658905029,0.30968257784843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_25.jpg,0.759167492389679,0.08181903511285782,0.767526388168335,0.0719166174530983,0.7584259510040283,0.06793048232793808,0.7911055684089661,0.07626290619373322,0.0,0.0,0.81718510389328,0.15051664412021637,0.7466426491737366,0.11673029512166977,0.8213199973106384,0.24113349616527557,0.7238511443138123,0.16752758622169495,0.7723644375801086,0.24037271738052368,0.7545596957206726,0.18128658831119537,0.783473551273346,0.32974180579185486,0.7366988658905029,0.30968257784843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_26.jpg,0.759167492389679,0.08181903511285782,0.767526388168335,0.0719166174530983,0.7584259510040283,0.06793048232793808,0.7911055684089661,0.07626290619373322,0.0,0.0,0.81718510389328,0.15051664412021637,0.7466426491737366,0.11673029512166977,0.8213199973106384,0.24113349616527557,0.7238511443138123,0.16752758622169495,0.7723644375801086,0.24037271738052368,0.7545596957206726,0.18128658831119537,0.783473551273346,0.32974180579185486,0.7366988658905029,0.30968257784843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_27.jpg,0.7607656121253967,0.08116981387138367,0.770245373249054,0.07043527811765671,0.7584892511367798,0.06642739474773407,0.7926942706108093,0.07307268679141998,0.0,0.0,0.8137431740760803,0.14424215257167816,0.7414719462394714,0.10975242406129837,0.8187167644500732,0.23974932730197906,0.72157222032547,0.1645253300666809,0.7755240797996521,0.2359013855457306,0.7517091035842896,0.1773890107870102,0.7811154127120972,0.32635241746902466,0.7335876822471619,0.3075885772705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person_nn_28.jpg,0.7607656121253967,0.08116981387138367,0.770245373249054,0.07043527811765671,0.7584892511367798,0.06642739474773407,0.7926942706108093,0.07307268679141998,0.0,0.0,0.8137431740760803,0.14424215257167816,0.7414719462394714,0.10975242406129837,0.8187167644500732,0.23974932730197906,0.72157222032547,0.1645253300666809,0.7755240797996521,0.2359013855457306,0.7517091035842896,0.1773890107870102,0.7811154127120972,0.32635241746902466,0.7335876822471619,0.3075885772705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
